ax,ay,az,gx,gy,gz,timestamp
0.267822,0.556396,0.169922,73.54736,-94.23828,49.07227,2025-05-16 06:03:43
0.389404,0.637939,0.012695,41.74805,-98.44971,-33.75244,2025-05-16 06:03:43
0.387329,0.706055,0.168823,23.07129,-91.30859,-152.8931,2025-05-16 06:03:43
0.433838,0.837402,0.099487,31.67725,-74.15771,-217.2852,2025-05-16 06:03:43
0.467773,1.417114,0.135376,-0.488281,-7.385254,-196.228,2025-05-16 06:03:43
0.72876,0.724243,0.014893,-63.65967,52.79541,-174.6826,2025-05-16 06:03:43
1.373901,0.0354,-0.356812,4.455566,84.10645,-178.772,2025-05-16 06:03:44
1.121094,0.054077,-1.043091,-24.6582,105.2246,-131.4087,2025-05-16 06:03:44
0.924316,-0.899414,-0.951904,-33.75244,116.0278,-40.83252,2025-05-16 06:03:44
1.154785,-0.067505,-0.915894,58.28857,83.49609,1.831055,2025-05-16 06:03:44
0.971802,-0.512451,-0.906616,114.502,40.46631,51.08643,2025-05-16 06:03:44
1.226196,-0.718994,-0.67749,122.1313,13.18359,133.1177,2025-05-16 06:03:44
1.157593,-0.214111,-0.111816,100.0366,-13.91602,213.9893,2025-05-16 06:03:44
0.661255,0.314697,0.181641,113.9526,-35.52246,213.3179,2025-05-16 06:03:44
0.334351,0.54126,-0.190796,53.40576,-41.56494,165.5884,2025-05-16 06:03:44
0.391479,0.310059,0.451904,96.98486,-95.03174,105.4077,2025-05-16 06:03:44
0.360962,0.524902,0.044189,78.91846,-95.45898,52.12402,2025-05-16 06:03:44
0.30188,0.679932,0.149536,46.93604,-91.85791,-67.87109,2025-05-16 06:03:44
0.336182,0.927979,0.103638,17.39502,-80.74951,-174.2554,2025-05-16 06:03:44
0.486084,0.735596,0.3302,15.01465,-44.86084,-190.918,2025-05-16 06:03:44
0.647583,0.702393,-0.205322,0.488281,20.44678,-169.6777,2025-05-16 06:03:45
0.57312,0.633911,0.077637,-35.5835,78.79639,-151.9775,2025-05-16 06:03:45
1.058594,0.457153,-0.15979,28.62549,99.18213,-173.8892,2025-05-16 06:03:45
0.952148,0.239624,-1.032104,-15.44189,117.4316,-115.8447,2025-05-16 06:03:45
1.13855,-0.593994,-0.944092,-14.46533,124.5117,-28.01514,2025-05-16 06:03:45
1.245605,-0.450073,-0.675659,46.93604,98.51074,25.93994,2025-05-16 06:03:45
1.123047,-0.501709,-0.976685,125.1221,35.46143,78.30811,2025-05-16 06:03:45
1.359863,-0.113892,-0.349609,135.8032,3.173828,146.7896,2025-05-16 06:03:45
1.024536,0.12207,-0.185791,95.8252,-21.30127,213.4399,2025-05-16 06:03:45
0.731079,0.290283,-0.105835,44.67773,-41.68701,223.0835,2025-05-16 06:03:45
0.316284,0.475586,0.035278,12.39014,-48.0957,159.3018,2025-05-16 06:03:45
0.212402,0.310913,0.231567,89.47754,-76.41602,103.0273,2025-05-16 06:03:45
0.462036,0.438721,0.154907,96.25244,-88.50098,39.00146,2025-05-16 06:03:45
0.240479,0.65625,0.162354,74.09668,-78.125,-96.0083,2025-05-16 06:03:46
0.594604,1.055786,-0.176147,40.52734,-67.0166,-216.7358,2025-05-16 06:03:46
0.553467,0.877319,0.299438,18.12744,-36.62109,-227.1118,2025-05-16 06:03:46
0.680176,0.814453,0.129639,-16.35742,26.24512,-179.6265,2025-05-16 06:03:46
0.779175,0.698364,0.018677,-32.83691,69.70215,-163.8794,2025-05-16 06:03:46
1.032715,0.164185,-0.039917,-0.732422,92.40723,-154.7852,2025-05-16 06:03:46
0.994873,-0.403564,-0.700439,-10.49805,99.4873,-88.13477,2025-05-16 06:03:46
1.25,-0.487915,-0.878296,-8.422852,105.2856,-1.159668,2025-05-16 06:03:46
1.181519,0.075806,-0.713989,50.29297,89.96582,36.43799,2025-05-16 06:03:46
1.160034,-0.155762,-0.932739,105.5298,68.66455,68.96973,2025-05-16 06:03:46
1.208618,-0.19873,-0.347778,146.1792,15.86914,122.8638,2025-05-16 06:03:46
1.041138,-0.106201,-0.422485,113.8306,-21.97266,191.7725,2025-05-16 06:03:46
0.684082,0.399048,0.060425,50.23193,-28.13721,223.0835,2025-05-16 06:03:46
0.381592,0.638672,-0.010254,12.08496,-23.68164,178.1616,2025-05-16 06:03:46
0.201782,0.174561,0.163452,77.57568,-83.31299,111.5723,2025-05-16 06:03:46
0.322021,0.474976,0.099731,70.00732,-88.43994,68.90869,2025-05-16 06:03:47
0.48291,0.530518,0.18335,58.41064,-96.49658,-27.83203,2025-05-16 06:03:47
0.42688,0.717407,0.014404,47.24121,-85.02197,-161.8042,2025-05-16 06:03:47
0.815552,0.991821,-0.127197,49.07227,-56.82373,-232.605,2025-05-16 06:03:47
0.901978,1.297729,-0.18457,5.493164,1.831055,-204.9561,2025-05-16 06:03:47
0.699463,0.732422,-0.024414,-42.84668,57.61719,-157.7759,2025-05-16 06:03:47
1.042725,0.272583,-0.03894,-3.051758,86.05957,-162.1704,2025-05-16 06:03:47
1.052002,0.107544,-0.842773,-14.09912,102.8442,-125.1831,2025-05-16 06:03:47
1.24353,-0.304321,-0.799072,-44.31152,127.1973,-42.5415,2025-05-16 06:03:47
0.950562,-0.26062,-0.900513,26.97754,109.1309,4.272461,2025-05-16 06:03:47
1.191162,-0.479858,-0.967163,102.8442,59.26514,53.10059,2025-05-16 06:03:47
1.578735,-0.113525,-0.60437,126.4648,23.19336,129.0894,2025-05-16 06:03:47
1.152344,-0.347534,-0.19458,130.4932,-11.71875,190.6738,2025-05-16 06:03:47
0.85083,0.4823,0.128784,91.73584,-31.49414,215.7593,2025-05-16 06:03:47
0.403076,0.405884,-0.182373,44.49463,-37.04834,171.0205,2025-05-16 06:03:47
0.472656,0.384644,0.274414,80.87158,-85.32715,100.2197,2025-05-16 06:03:48
0.412109,0.439087,0.280396,82.76367,-94.42139,41.87012,2025-05-16 06:03:48
0.391968,0.832642,0.012939,43.5791,-96.80176,-57.00684,2025-05-16 06:03:48
0.486328,0.824219,0.0896,29.54102,-89.78271,-166.0156,2025-05-16 06:03:48
0.52478,0.918091,0.094604,26.48926,-52.55127,-211.853,2025-05-16 06:03:48
0.712891,1.192749,0.237915,-20.20264,12.08496,-173.7671,2025-05-16 06:03:48
0.732178,0.518799,0,-35.82764,57.9834,-157.4097,2025-05-16 06:03:48
1.159546,0.439941,-0.299072,-7.263184,86.42578,-158.4473,2025-05-16 06:03:48
1.031006,-0.159058,-0.512451,-5.187988,99.60938,-110.1685,2025-05-16 06:03:48
1.358643,-0.107056,-0.75769,-27.16064,124.0845,-28.25928,2025-05-16 06:03:48
1.010498,-0.186401,-0.783325,44.18945,101.3184,6.591797,2025-05-16 06:03:48
1.25061,-0.489624,-0.938477,103.4546,67.07764,57.31201,2025-05-16 06:03:48
1.453003,-0.226196,-0.496094,144.2871,15.25879,126.5869,2025-05-16 06:03:48
1.080811,-0.209106,-0.255493,110.9009,-5.67627,200.0122,2025-05-16 06:03:48
0.707886,0.390625,0.32019,103.0273,-23.37646,218.0176,2025-05-16 06:03:49
0.315552,0.742188,-0.119141,33.38623,-39.61182,181.9458,2025-05-16 06:03:49
0.256348,0.320801,0.373291,69.88525,-85.87646,118.4692,2025-05-16 06:03:49
0.254517,0.655396,0.143188,79.89502,-92.89551,75.8667,2025-05-16 06:03:49
0.399658,0.570801,0.153931,67.81006,-104.248,-35.46143,2025-05-16 06:03:49
0.606567,0.654541,0.051147,53.89404,-80.2002,-179.0161,2025-05-16 06:03:49
0.471069,1.046387,-0.272583,36.9873,-50.23193,-242.6758,2025-05-16 06:03:49
0.813843,0.744263,0.02002,-12.26807,6.896973,-203.4912,2025-05-16 06:03:49
0.786011,0.677612,0.135864,-6.652832,53.03955,-176.7578,2025-05-16 06:03:49
1.159302,0.469604,-0.135498,-3.723145,82.51953,-164.3677,2025-05-16 06:03:49
1.108643,-0.086182,-0.593872,6.04248,94.36035,-113.2202,2025-05-16 06:03:49
1.277954,-0.407104,-0.908203,-35.03418,127.1973,-30.2124,2025-05-16 06:03:49
0.976196,-0.389038,-0.713623,28.07617,106.4453,14.64844,2025-05-16 06:03:49
1.005981,-0.509033,-0.846558,83.55713,75.43945,49.37744,2025-05-16 06:03:50
1.369263,-0.449463,-0.745361,140.1367,26.42822,104.4922,2025-05-16 06:03:50
1.172729,-0.344238,-0.604736,115.0513,10.86426,168.5181,2025-05-16 06:03:50
0.999268,0.105591,-0.035645,108.3984,-10.74219,211.6089,2025-05-16 06:03:50
0.293213,0.808472,-0.140137,59.26514,-42.72461,205.5054,2025-05-16 06:03:50
0.147095,0.297363,-0.011597,22.3999,-44.37256,145.1416,2025-05-16 06:03:50
0.236084,0.334106,0.227295,73.85254,-80.13916,98.38867,2025-05-16 06:03:50
0.448975,0.578369,0.038086,70.61768,-97.29004,32.65381,2025-05-16 06:03:50
0.339844,0.559204,0.112549,64.45313,-92.83447,-103.2104,2025-05-16 06:03:50
0.697388,1.011597,0.112061,62.31689,-75.43945,-227.478,2025-05-16 06:03:50
0.709839,1.052612,0.161011,32.4707,-35.94971,-246.521,2025-05-16 06:03:50
0.715088,1.224365,0.111084,-33.14209,29.1748,-207.7026,2025-05-16 06:03:50
0.897583,0.390869,-0.033203,-24.04785,59.87549,-196.2891,2025-05-16 06:03:50
0.921265,-0.155884,-0.413208,-19.59229,91.43066,-145.6299,2025-05-16 06:03:50
1.019531,-0.199341,-0.917114,-16.6626,102.6611,-62.98828,2025-05-16 06:03:50
0.892334,-0.348022,-0.897339,9.887695,112.3657,15.68604,2025-05-16 06:03:51
1.051147,-0.322144,-0.662476,62.31689,101.8066,20.69092,2025-05-16 06:03:51
1.266602,-0.38623,-0.922485,119.812,64.02588,58.47168,2025-05-16 06:03:51
1.196655,-0.390991,-0.382935,160.9497,-0.854492,121.6431,2025-05-16 06:03:51
1.154419,0.154297,-0.206055,116.272,-23.31543,197.937,2025-05-16 06:03:51
0.627319,0.241211,-0.035278,73.18115,-37.8418,220.5811,2025-05-16 06:03:51
0.402344,0.535278,-0.08374,28.13721,-39.48975,179.0161,2025-05-16 06:03:51
0.377808,0.27417,0.09436,63.59863,-84.10645,109.436,2025-05-16 06:03:51
0.320923,0.383057,0.212646,68.29834,-106.5674,55.7251,2025-05-16 06:03:51
0.451172,0.517822,0.15686,59.32617,-102.478,-51.63574,2025-05-16 06:03:51
0.464966,0.875488,0.044434,65.49072,-91.91895,-192.2607,2025-05-16 06:03:51
0.814941,1.208984,0.107544,43.396,-46.81396,-244.9341,2025-05-16 06:03:51
0.581421,1.161255,0.13269,-27.28271,21.66748,-222.4121,2025-05-16 06:03:51
0.718506,0.393188,-0.046997,-41.50391,65.06348,-204.1626,2025-05-16 06:03:51
1.396973,0.159912,-0.51001,-1.037598,92.22412,-174.3774,2025-05-16 06:03:52
1.580322,-0.221558,-0.915771,-20.87402,109.6802,-74.03564,2025-05-16 06:03:52
0.955566,-0.035034,-0.872803,18.31055,108.9478,9.460449,2025-05-16 06:03:52
1.16272,-0.396851,-0.674194,62.43896,108.3374,18.49365,2025-05-16 06:03:52
1.158203,-0.543213,-0.970215,120.1172,66.46729,52.97852,2025-05-16 06:03:52
1.081299,-0.188965,-0.581787,145.874,9.460449,117.3706,2025-05-16 06:03:52
0.977051,-0.481934,-0.168091,116.1499,-7.019043,188.9038,2025-05-16 06:03:52
0.922119,0.375244,-0.085815,91.36963,-33.69141,227.6611,2025-05-16 06:03:52
0.415894,0.651367,0.125488,48.40088,-53.4668,184.8145,2025-05-16 06:03:52
0.122437,0.304565,-0.023926,55.05371,-73.48633,121.6431,2025-05-16 06:03:52
0.407593,0.216553,0.265991,79.04053,-115.2344,64.02588,2025-05-16 06:03:52
0.543945,0.449341,0.166504,72.5708,-98.02246,-46.44775,2025-05-16 06:03:52
0.602905,0.894775,-0.03186,61.2793,-79.71191,-201.9653,2025-05-16 06:03:52
0.837524,1.183838,0.25,36.74316,-38.33008,-253.7842,2025-05-16 06:03:52
0.502808,1.437866,0.25293,-23.37646,25.08545,-220.52,2025-05-16 06:03:53
0.745483,0.546753,0.211914,-44.55566,60.30273,-208.8623,2025-05-16 06:03:53
1.085571,0.138184,-0.437622,-15.93018,91.6748,-176.3306,2025-05-16 06:03:53
1.486816,-0.061401,-0.887207,-38.45215,123.5352,-82.6416,2025-05-16 06:03:53
0.572754,-0.410156,-1.220215,10.43701,110.4126,8.789063,2025-05-16 06:03:53
0.892822,-0.481445,-0.680786,69.33594,93.26172,27.64893,2025-05-16 06:03:53
