ax,ay,az,gx,gy,gz,timestamp
0.685669,-0.090454,0.154297,144.3481,-38.51318,215.5151,2025-05-16 06:07:59
0.264282,0.937744,-0.07666,78.18604,-38.69629,184.9365,2025-05-16 06:07:59
0.384155,0.395142,0.225464,57.18994,-80.2002,137.085,2025-05-16 06:07:59
0.548218,0.324829,0.187988,91.79688,-98.87695,77.51465,2025-05-16 06:07:59
0.419678,0.564453,-0.041504,64.51416,-93.07861,-61.88965,2025-05-16 06:07:59
0.408691,0.846802,-0.06958,42.60254,-83.00781,-188.2324,2025-05-16 06:07:59
0.664795,1.021484,-0.112915,-0.427246,-49.92676,-197.3267,2025-05-16 06:07:59
0.733398,0.527222,0.137939,-27.16064,9.521484,-163.6963,2025-05-16 06:07:59
0.793213,0.751343,-0.397827,-47.66846,51.51367,-152.4658,2025-05-16 06:07:59
0.794067,0.04834,0.036255,-35.82764,86.05957,-167.6636,2025-05-16 06:07:59
1.104858,-0.269287,-0.365356,18.79883,85.63232,-155.7007,2025-05-16 06:07:59
0.661865,-0.578491,-0.950195,-18.9209,118.1641,-70.73975,2025-05-16 06:07:59
0.906616,-0.674072,-1.082764,15.99121,100.0366,6.225586,2025-05-16 06:08:00
1.014404,-0.388794,-0.766479,76.96533,69.64111,15.01465,2025-05-16 06:08:00
1.049072,-0.551025,-0.964478,124.2065,36.9873,54.19922,2025-05-16 06:08:00
1.313232,-0.220581,-0.438477,145.1416,7.568359,130.9204,2025-05-16 06:08:00
1.038452,-0.163574,-0.189697,124.8169,-19.34814,206.3599,2025-05-16 06:08:00
0.520508,0.145142,-0.202515,97.77832,-39.30664,220.8252,2025-05-16 06:08:00
0.474731,0.530273,0.021118,37.04834,-46.26465,164.6729,2025-05-16 06:08:00
0.447876,0.427002,0.374146,82.51953,-93.87207,110.6567,2025-05-16 06:08:00
0.595093,0.536133,-0.041626,83.12988,-108.5205,35.88867,2025-05-16 06:08:00
0.507568,0.605225,-0.078003,48.03467,-114.0137,-111.3892,2025-05-16 06:08:00
0.714355,0.952515,-0.046875,33.3252,-94.84863,-209.2896,2025-05-16 06:08:00
0.799316,0.843384,-0.168945,3.051758,-35.27832,-203.9185,2025-05-16 06:08:00
0.709473,0.6698,-0.135498,-36.13281,23.62061,-167.8467,2025-05-16 06:08:00
0.624023,0.159668,0.105103,-35.64453,54.87061,-173.4619,2025-05-16 06:08:00
1.121948,-0.068848,-0.173706,9.094238,78.00293,-161.9873,2025-05-16 06:08:00
1.109741,-0.098999,-0.438721,-6.530762,108.3374,-103.0273,2025-05-16 06:08:00
1.109375,-0.58728,-0.718872,-4.02832,115.6616,-25.08545,2025-05-16 06:08:01
